# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
PLEC	PLEC	NM_201381.3	protein_coding	4	17	106	128	29	1	8	0	0	0	1	0	0	96	106	0	0	0	4	7	0	0	0	0	11	3
PLEC	PLEC	NM_201382.4	protein_coding	3	16	107	128	29	0	0	0	0	0	1	0	0	92	107	0	0	0	3	7	0	0	0	0	11	14
PLEC	PLEC	NM_201383.3	protein_coding	3	16	106	129	29	0	0	0	0	0	1	0	0	87	106	0	0	0	3	7	0	0	0	0	11	20
PLEC	PLEC	NM_201384.3	protein_coding	3	16	106	117	29	0	0	0	0	0	1	0	0	87	106	0	0	0	3	7	0	0	0	0	11	8
PLEKHA2	PLEKHA2	NM_021623.2	protein_coding	1	1	1	50	20	0	0	0	0	0	13	1	0	17	1	0	0	0	0	1	0	0	0	0	1	0
PLEKHF2	PLEKHF2	NM_024613.4	protein_coding	0	0	0	4	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLPBP	PLPBP	NM_001349346.2	protein_coding	2	0	3	26	6	0	0	0	0	0	0	0	0	16	3	0	0	0	1	0	1	0	0	0	0	5
PLPBP	PLPBP	NM_001349347.2	protein_coding	2	0	3	26	6	0	0	0	0	0	0	0	0	16	3	0	0	0	1	0	1	0	0	0	0	5
PLPBP	PLPBP	NM_001349348.2	protein_coding	1	0	0	30	6	0	1	0	0	0	0	0	0	19	0	0	0	0	1	0	0	0	0	0	0	5
PLPBP	PLPBP	NM_001349349.1	protein_coding	1	0	6	15	0	0	0	0	0	0	0	0	0	13	6	0	0	0	1	0	0	0	0	0	0	3
PLPBP	PLPBP	NM_007198.4	protein_coding	2	0	3	26	6	0	0	0	0	0	0	0	0	16	3	0	0	0	1	0	1	0	0	0	0	5
PLPP5	PLPP5	NM_001102559.2	protein_coding	0	0	3	20	6	0	0	0	0	0	1	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0
PLPP5	PLPP5	NM_001102560.2	protein_coding	0	0	3	20	0	0	0	0	0	0	7	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0
PLPP5	PLPP5	NM_001354452.2	protein_coding	0	0	3	20	6	0	0	0	0	0	1	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0
PLPP5	PLPP5	NM_001354454.1	protein_coding	0	0	4	19	0	0	0	0	0	0	7	0	0	12	4	0	0	0	0	0	0	0	0	0	0	0
PLPP5	PLPP5	NM_001354456.2	protein_coding	0	0	3	20	0	0	0	0	0	0	1	0	0	19	3	0	0	0	0	0	0	0	0	0	0	0
PLPP5	PLPP5	NM_001354457.2	protein_coding	0	0	3	20	0	0	0	0	0	0	7	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0
PLPP5	PLPP5	NM_001354458.2	protein_coding	0	0	0	23	6	0	3	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
PLPP5	PLPP5	NM_001354459.2	protein_coding	0	0	0	23	6	0	3	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
PLPP5	PLPP5	NM_032483.3	protein_coding	0	0	3	20	0	0	0	0	0	0	7	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0
PLPP5	PLPP5	NR_148893.2		0	0	0	23	0	0	0	0	0	0	1	0	0	13	0	9	0	0	0	0	0	0	0	0	0	0
PLPP5	PLPP5	NR_148894.2		0	0	0	23	0	0	0	0	0	0	7	0	0	13	0	3	0	0	0	0	0	0	0	0	0	0
PMP2	PMP2	NM_001348381.2	protein_coding	0	0	0	6	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PMP2	PMP2	NM_002677.5	protein_coding	0	0	0	6	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PNMA2	PNMA2	NM_007257.6	protein_coding	0	0	0	15	5	0	3	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
PNOC	PNOC	NM_001284244.2	protein_coding	0	1	4	34	2	0	0	0	0	0	28	0	0	4	4	0	0	0	0	0	0	0	0	0	1	0
PNOC	PNOC	NM_006228.5	protein_coding	0	1	4	45	2	0	2	0	0	0	28	0	0	8	4	0	0	0	0	0	0	0	0	0	1	5
POLB	POLB	NM_002690.3	protein_coding	0	0	0	23	0	0	2	0	0	0	4	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
POLR2K	POLR2K	NM_005034.4	protein_coding	0	0	0	23	0	0	0	0	0	0	18	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
POLR3D	POLR3D	NM_001722.3	protein_coding	0	2	1	13	5	0	1	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	2	1
POMK	POMK	NM_001277971.1	protein_coding	0	0	2	6	1	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	1
POMK	POMK	NM_032237.5	protein_coding	0	1	2	6	1	0	1	0	0	0	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	1
POP1	POP1	NM_001145860.2	protein_coding	0	5	13	20	2	0	0	0	0	0	0	0	0	17	13	0	0	0	0	0	0	0	0	0	5	1
POP1	POP1	NM_001145861.2	protein_coding	0	5	13	20	2	0	0	0	0	0	0	0	0	17	13	0	0	0	0	0	0	0	0	0	5	1
POP1	POP1	NM_015029.2	protein_coding	0	5	13	20	2	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0	0	0	5	6
POTEA	POTEA	NM_001002920.1	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1
POTEA	POTEA	NM_001005365.2	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1
POU5F1B	POU5F1B	NM_001159542.2	protein_coding	0	4	3	16	11	0	0	0	0	0	3	0	0	0	3	0	0	0	0	1	0	0	0	0	3	2
PPDPFL	PPDPFL	NM_001007176.5	protein_coding	0	0	0	8	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
PPDPFL	PPDPFL	NM_001256596.1	protein_coding	0	0	0	8	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
PPDPFL	PPDPFL	NM_001256597.2	protein_coding	0	0	0	8	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
PPDPFL	PPDPFL	NM_001256598.2	protein_coding	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PPP1R16A	PPP1R16A	NM_001329442.2	protein_coding	1	2	4	74	0	0	1	0	0	0	28	0	0	8	4	0	0	0	1	0	0	0	0	0	2	38
PPP1R16A	PPP1R16A	NM_001329443.2	protein_coding	1	2	4	74	0	0	1	0	0	0	28	0	0	8	4	0	0	0	1	0	0	0	0	0	2	38
PPP1R16A	PPP1R16A	NM_001329444.2	protein_coding	1	2	4	70	0	0	1	0	0	0	28	0	0	8	4	0	0	0	1	0	0	0	0	0	2	34
PPP1R16A	PPP1R16A	NM_001329445.2	protein_coding	1	2	4	70	0	0	1	0	0	0	28	0	0	8	4	0	0	0	1	0	0	0	0	0	2	34
PPP1R16A	PPP1R16A	NM_032902.7	protein_coding	1	2	4	74	0	0	1	0	0	0	28	0	0	8	4	0	0	0	1	0	0	0	0	0	2	38
PPP1R3B	PPP1R3B	NM_001201329.2	protein_coding	0	0	0	15	7	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R3B	PPP1R3B	NM_024607.4	protein_coding	2	0	0	13	7	0	2	0	0	0	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	3
PPP1R42	PPP1R42	NM_001013626.4	protein_coding	0	0	0	4	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R42	PPP1R42	NM_001348563.1	protein_coding	0	0	1	3	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
PPP1R42	PPP1R42	NM_001364910.1	protein_coding	0	0	0	4	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R42	PPP1R42	NM_001364911.2	protein_coding	0	0	1	3	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
PPP1R42	PPP1R42	NM_001364912.2	protein_coding	0	0	0	4	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PPP2CB	PPP2CB	NM_001009552.2	protein_coding	0	1	0	6	1	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0
PPP2R2A	PPP2R2A	NM_001177591.2	protein_coding	0	0	0	6	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
PPP2R2A	PPP2R2A	NM_002717.4	protein_coding	0	0	0	6	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
PPP3CC	PPP3CC	NM_001243974.1	protein_coding	0	1	1	21	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	0	0	0	1	0
PPP3CC	PPP3CC	NM_001243975.1	protein_coding	0	1	1	21	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	0	0	0	1	0
PPP3CC	PPP3CC	NM_005605.4	protein_coding	0	1	1	21	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	0	0	0	1	0
PRAG1	PRAG1	NM_001080826.3	protein_coding	0	11	32	8	4	0	0	0	1	0	1	0	0	4	31	0	0	0	0	1	0	0	0	0	10	0
PRAG1	PRAG1	NM_001369759.1	protein_coding	0	11	32	8	4	0	0	0	1	0	1	0	0	4	31	0	0	0	0	1	0	0	0	0	10	0
PRAG1	PRAG1	NR_163138.1		0	1	0	50	0	0	0	0	0	0	1	0	0	4	0	46	0	0	0	1	0	0	0	0	0	0
PRDM14	PRDM14	NM_024504.4	protein_coding	1	3	5	20	0	0	5	0	0	0	0	0	0	16	5	0	0	0	1	0	0	0	0	0	3	0
PREX2	PREX2	NM_024870.4	protein_coding	1	9	5	83	14	0	0	0	0	0	0	0	0	72	5	0	0	0	0	4	0	1	0	0	6	0
PREX2	PREX2	NM_025170.6	protein_coding	1	6	0	53	0	0	0	0	0	0	1	0	0	54	0	0	0	0	0	3	0	1	0	0	4	0
PRKDC	PRKDC	NM_001081640.2	protein_coding	3	7	18	49	5	0	0	0	0	0	0	1	0	43	18	0	0	1	1	4	0	0	0	0	4	6
PRKDC	PRKDC	NM_006904.7	protein_coding	3	7	18	49	5	0	0	0	0	0	0	1	0	43	18	0	0	1	1	4	0	0	0	0	4	6
PRR23D1	PRR23D1	NM_001282479.1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRR23D2	PRR23D2	NM_001282478.1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRSS55	PRSS55	NM_001197020.2	protein_coding	1	2	11	14	0	0	0	0	0	0	0	0	0	15	11	0	0	0	1	0	0	0	0	0	2	0
PRSS55	PRSS55	NM_198464.4	protein_coding	1	4	12	11	0	0	0	0	0	0	0	0	0	12	12	0	0	0	1	1	0	0	0	0	4	0
PSCA	PSCA	NM_005672.5	protein_coding	1	1	1	13	4	0	0	0	0	0	0	0	0	9	1	0	0	0	1	1	0	0	0	0	1	1
PSCA	PSCA	NR_033343.2		0	0	0	25	0	0	0	0	0	0	0	0	0	12	0	4	0	0	0	0	0	0	0	0	0	9
PSD3	PSD3	NM_001362819.2	protein_coding	0	1	4	50	27	0	0	0	0	0	1	0	0	22	4	0	0	0	0	0	0	0	0	0	1	0
PSD3	PSD3	NM_015310.4	protein_coding	0	1	4	53	27	0	0	0	0	0	1	0	0	25	4	0	0	0	0	0	0	0	0	0	1	0
PSD3	PSD3	NM_206909.3	protein_coding	0	0	2	49	27	0	1	0	0	0	1	0	0	18	2	0	0	0	0	0	0	0	0	0	0	2
PSKH2	PSKH2	NM_033126.3	protein_coding	0	2	8	8	2	0	3	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0	2	0
PTCSC1	PTCSC1	NR_146773.1		0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
PTDSS1	PTDSS1	NM_001290225.2	protein_coding	0	1	1	23	1	0	7	0	0	0	0	0	0	14	1	0	0	0	0	2	0	0	0	0	1	1
PTDSS1	PTDSS1	NM_014754.3	protein_coding	0	1	5	19	1	0	3	0	0	0	0	0	0	14	5	0	0	0	0	2	0	0	0	0	1	1
PTK2	PTK2	NM_001199649.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001316342.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352694.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352695.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352696.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352697.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352698.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352699.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352700.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352701.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352702.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352703.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352704.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352705.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352706.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352707.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352708.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352709.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352710.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352711.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352712.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352713.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352714.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352715.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352716.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352717.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352718.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352719.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352720.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352721.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352722.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352723.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352724.2	protein_coding	1	2	4	46	2	0	0	0	0	0	0	0	0	45	4	0	0	0	0	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352725.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352726.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352727.2	protein_coding	1	2	4	46	2	0	0	0	0	0	0	0	0	45	4	0	0	0	0	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352728.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352729.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352730.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352731.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352732.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352733.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352734.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352735.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352736.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352737.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352738.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352739.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352740.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352741.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352742.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352743.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352744.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352745.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352746.2	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_001352747.2	protein_coding	1	3	4	46	2	0	1	0	0	0	0	0	0	45	4	0	0	0	1	2	0	0	0	0	1	0
PTK2	PTK2	NM_001352748.2	protein_coding	0	1	0	32	0	0	0	0	0	0	15	0	0	18	0	0	0	0	0	1	0	0	0	0	0	0
PTK2	PTK2	NM_001352749.2	protein_coding	1	0	0	8	2	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0
PTK2	PTK2	NM_001352750.2	protein_coding	1	0	0	8	2	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0
PTK2	PTK2	NM_001352751.2	protein_coding	1	0	0	8	2	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0
PTK2	PTK2	NM_001352752.2	protein_coding	1	0	0	8	2	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0
PTK2	PTK2	NM_005607.5	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NM_153831.4	protein_coding	2	2	4	45	2	0	0	0	0	0	0	0	0	45	4	0	0	0	1	2	0	1	0	0	1	0
PTK2	PTK2	NR_148036.2		1	2	0	50	0	0	0	0	0	0	0	0	0	45	0	8	0	0	1	2	0	0	0	0	0	0
PTK2	PTK2	NR_148037.2		1	2	0	50	0	0	0	0	0	0	0	0	0	45	0	8	0	0	1	2	0	0	0	0	0	0
PTK2	PTK2	NR_148038.2		1	2	0	50	0	0	0	0	0	0	0	0	0	45	0	8	0	0	1	2	0	0	0	0	0	0
PTK2	PTK2	NR_148039.2		1	2	0	50	0	0	0	0	0	0	0	0	0	45	0	8	0	0	1	2	0	0	0	0	0	0
PTK2B	PTK2B	NM_004103.4	protein_coding	1	10	8	123	8	0	1	0	0	0	21	0	0	94	8	0	0	0	0	2	0	0	1	0	9	0
PTK2B	PTK2B	NM_173174.3	protein_coding	1	10	8	136	8	0	2	0	0	0	21	0	0	95	8	0	0	0	0	2	0	0	1	0	9	11
PTK2B	PTK2B	NM_173175.2	protein_coding	1	10	8	123	8	0	1	0	0	0	21	0	0	89	8	0	0	0	0	2	0	0	1	0	9	5
PTK2B	PTK2B	NM_173176.3	protein_coding	1	10	8	123	8	0	1	0	0	0	21	0	0	89	8	0	0	0	0	2	0	0	1	0	9	5
PTP4A3	PTP4A3	NM_007079.3	protein_coding	0	0	2	57	8	0	4	0	0	0	34	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0
PTP4A3	PTP4A3	NM_032611.3	protein_coding	0	0	2	57	8	0	4	0	0	0	34	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0
PUF60	PUF60	NM_001136033.3	protein_coding	2	3	3	58	0	0	1	0	0	0	21	0	0	36	3	0	0	0	2	0	0	0	0	0	3	2
PUF60	PUF60	NM_001271096.2	protein_coding	1	3	3	59	0	0	0	0	0	0	21	0	0	38	3	0	0	0	1	0	0	0	0	0	3	1
PUF60	PUF60	NM_001271097.2	protein_coding	1	3	3	59	0	0	0	0	0	0	21	0	0	38	3	0	0	0	1	0	0	0	0	0	3	1
PUF60	PUF60	NM_001271098.2	protein_coding	1	3	3	59	0	0	0	0	0	0	21	0	0	38	3	0	0	0	1	0	0	0	0	0	3	1
PUF60	PUF60	NM_001271099.2	protein_coding	1	3	3	59	0	0	0	0	0	0	21	0	0	38	3	0	0	0	1	0	0	0	0	0	3	1
PUF60	PUF60	NM_001271100.2	protein_coding	2	3	3	58	0	0	1	0	0	0	21	0	0	36	3	0	0	0	2	0	0	0	0	0	3	2
PUF60	PUF60	NM_001362895.2	protein_coding	2	3	3	58	0	0	1	0	0	0	21	0	0	36	3	0	0	0	2	0	0	0	0	0	3	2
PUF60	PUF60	NM_001362896.2	protein_coding	2	3	3	58	0	0	1	0	0	0	21	0	0	36	3	0	0	0	2	0	0	0	0	0	3	2
PUF60	PUF60	NM_001362897.2	protein_coding	2	3	3	58	0	0	1	0	0	0	21	0	0	36	3	0	0	0	2	0	0	0	0	0	3	2
PUF60	PUF60	NM_014281.5	protein_coding	1	3	3	59	0	0	0	0	0	0	21	0	0	38	3	0	0	0	1	0	0	0	0	0	3	1
PUF60	PUF60	NM_078480.3	protein_coding	1	3	3	59	0	0	0	0	0	0	21	0	0	38	3	0	0	0	1	0	0	0	0	0	3	1
PURG	PURG	NM_001015508.3	protein_coding	0	7	3	13	1	0	5	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	7	4
PURG	PURG	NM_001323311.1	protein_coding	0	7	3	11	0	0	0	0	0	0	2	0	0	5	3	0	0	0	0	0	0	0	0	0	7	4
PURG	PURG	NM_001323312.2	protein_coding	0	7	3	13	1	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	7	4
PURG	PURG	NM_013357.2	protein_coding	0	7	3	11	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	7	9
PVT1	PVT1	NR_003367.3		0	1	0	17	0	0	0	0	0	0	0	0	0	14	0	4	0	0	0	1	0	0	0	0	0	0
PXDNL	PXDNL	NM_144651.5	protein_coding	0	6	18	20	0	0	2	0	0	0	0	0	0	18	18	0	0	0	0	0	0	0	0	0	6	0
PYCR3	PYCR3	NM_001329866.3	protein_coding	0	1	10	62	12	0	0	0	0	0	10	0	0	13	10	0	0	0	0	3	0	0	0	0	0	28
PYCR3	PYCR3	NM_023078.6	protein_coding	0	1	11	61	12	0	0	0	0	0	10	0	0	12	11	0	0	0	0	3	0	0	0	0	0	28
PYCR3	PYCR3	NR_138144.3		0	3	0	70	0	0	0	0	0	0	10	0	0	12	0	23	0	0	0	3	0	0	0	0	0	28
